latitude	longitude
35.508867	129.426588
35.5167946	129.4285712
35.503167	129.418338
35.4959565	129.4226036
35.499159	129.4312816
35.486207	129.423935
35.543798	129.330109
35.512933	129.3749
35.5052	129.373
35.4894	129.3762
35.4756	129.3771
35.4823	129.3626
35.4669	129.3613
35.4827	129.3466
35.5001	129.3558
35.4984	129.3349
35.5004	129.3169
35.5245	129.3296
35.5252	129.3554
35.541408	129.306488
35.5082	129.2998
35.5200808	129.3399386
35.5149472	129.3383262
35.5244132	129.3184728
35.526567	129.3268
35.5352731	129.2938581
35.551008	129.260725
35.550033	129.265987
35.544467	129.331938
35.5364	129.3165
35.544942	129.321413
35.5294096	129.314461
35.5451167	129.3163375
35.534675	129.307738
35.541408	129.306488
35.56945	129.3327
35.556433	129.341625
35.5913	129.3376
35.5682	129.3474
35.578483	129.343063
35.5765236	129.3486214
35.5675	129.2938
35.562908	129.316
35.5530219	129.3175071
35.5538027	129.324004
35.5627277	129.3204807
35.563075	129.32705
35.5554	129.3284
35.5743793	129.3096898
35.570492	129.337088
35.5794	129.345988
35.57005	129.346563
35.556292	129.275675
35.556542	129.3045
35.5552694	129.3125175
35.557542	129.32405
35.5658149	129.3342499
35.563075	129.32705
35.5633522	129.34086
35.556433	129.341625
35.5553698	129.3346943
34.833626	126.351124
34.827208	126.112188
34.8927	126.1844
34.8628	126.1351
34.8395	126.134
34.8411	126.1061
34.8492854	126.0827977
34.826	126.1066
34.8082	126.1068
34.8188805	126.0808202
34.8249	126.0935
34.7851151	126.1424737
34.7819873	126.1725346
34.8186	126.1561
34.7742	126.1556
34.7896	126.1392
34.7877	126.1102
34.7709597	126.1418525
34.7778	126.1338
34.7560853	126.1246439
34.764492	126.119075
34.7497	126.1284
34.7634	126.1023
34.7622	126.0838
34.7378	126.0798
34.7481	126.0909
34.7452	126.1031
34.7515	126.1101
34.7318	126.1142
34.7266854	126.1061136
34.7051	126.1035
34.70925	126.1256146
34.7237	126.1195
34.7415	126.1232
34.7415	126.1377
34.7294102	126.1339396
34.7316	126.1506
34.7209	126.148
34.708477	126.1526778
34.6938	126.1858
34.7049	126.1632
34.7142	126.1652
34.7298177	126.1695783
34.7427	126.1634
34.7496	126.1555
34.6432092	126.1489821
34.6216981	126.2041331
34.6257	126.1477
34.6152	126.1835
34.6496	126.1703
34.6454	126.1498
34.6349	126.1388
34.6468	126.1103
34.5848539	126.088421
34.5619995	126.1511376
34.5547	126.0727
34.5356849	126.0467657
34.5852	126.0914
34.6362	126.0837
34.6068178	126.0365754
34.6809	126.07
34.5963	125.9738
34.6529612	126.0476216
34.61	126.0215
34.5832	126.0515
34.582	126.0275
34.6003	126.0406
34.6829792	125.4273709
34.7405025	125.440499
34.2055478	125.4766708
34.075125	125.1128495
34.7346	125.4642
34.3887306	125.2982563
34.6912	125.2008
34.7228	125.4572
34.6470024	125.4661814
34.6468	125.4008
34.6412	125.408
34.6770828	125.376057
34.6743	125.4249
34.6859	125.4219
34.703635	125.953438
34.6098439	125.8344532
34.7190999	125.9611477
34.7067701	125.9794282
34.6939	125.9975
34.69	125.9793
34.6725	125.9713
34.6932409	125.958718
34.6810277	125.9521625
34.699248	125.945229
34.681501	125.928538
34.7041	125.9254
34.755483	125.926625
34.7592	126.0232
34.7254	125.9275
34.7374	125.8998
34.7373759	125.9293829
34.761	125.9054
34.7717448	125.9108447
34.7497	125.961
34.7552914	125.952386
34.7515	125.9242
34.7778	126.0339
34.7753	125.9697
34.7829902	125.9804755
34.7958633	125.9846716
34.8844608	126.0474053
34.8851816	126.0437857
34.9115	126.0052
34.878907	126.0108
34.8677	126.032
34.8608	126.0499
34.8827201	126.0896746
34.8942	126.0689
34.9046	126.0588
34.9204	126.0696
35.0841533	126.1111695
35.0876	126.1394
35.0913	126.115
35.0697	126.1033
35.0671	126.0402
35.0899	126.0209
35.0974128	126.059898
35.0981	126.093
35.1415	126.1152
35.0028313	126.1396938
34.9269107	126.1952176
34.9567716	126.1348949
34.9514	126.161
35.0064889	126.1191011
35.0065	126.1513
34.8655523	126.3125068
34.8714	126.3657
34.824887	126.3389546
34.836	126.3601
34.849299	126.344337
34.8508338	126.2527367
34.8565	126.2816
34.8648347	126.2994445
34.8621752	126.3152104
34.8814	126.2958
34.9481886	126.2521835
34.9354235	126.2816007
34.907	126.2987
34.879533	126.3290384
35.0612496	126.2075859
34.99	126.26
34.9994	126.2306
35.0561	126.25
35.0454	126.1529
35.0367305	126.1815831
35.0691	126.2254
35.0627	126.2054
35.0761	126.1834
35.139274	126.194113
35.0971	126.1831
35.089399	126.22795
34.486818	126.263475
34.296617	126.047462
34.4789931	126.0502742
34.3786	125.9698
34.37	125.9373
34.3476	125.9542
34.3514	126.0218
34.3118655	125.9582105
34.212915	125.8563045
34.2884	126.0003
34.2466335	126.0836364
34.2600511	126.1520959
34.2659	126.1041
34.3971	126.0377
34.3318	126.0117
34.3239	126.0395
34.3123735	126.0084757
34.3258554	125.9782729
34.3009591	125.97566
34.266	125.9916
34.3407659	126.1096633
34.2928844	126.0593422
34.2490954	125.9250666
34.2353782	125.9416355
34.2581	126.0516
34.4256515	126.1672423
34.3995	126.1357
34.4054	126.151
34.4121521	126.1117604
34.4299027	126.1044919
34.4299	126.1274
34.4439	126.1398
34.4653	126.1546
34.4811	126.1747
34.4927295	126.1943194
34.468	126.196
34.4514	126.2012
34.4493	126.1722
34.4256	126.1858
34.4067	126.1694
34.4291281	126.1631463
34.4061122	126.1899531
34.3848	126.1622
34.3642	126.1686
34.3666741	126.1995157
34.3744054	126.189199
34.3881	126.2458
34.38	126.2195
34.388057	126.199975
34.4018	126.1967
34.4142	126.2073
34.431251	126.214163
34.4096	126.2403
34.4367	126.23
34.4198	126.2479
34.43926	126.28345
34.3234285	126.297891
34.3960301	126.290259
34.4094	126.2708
34.4163	126.2944
34.4262282	126.2761571
34.4075	126.3553
34.4258	126.3336
34.4331	126.3163
34.4462	126.3079
34.4411	126.2915
34.4390932	126.2825437
34.438	126.2624
34.4471	126.2491
34.45201	126.27745
34.4676188	126.303925
34.4905206	126.3430118
34.4129	126.3691
34.4621	126.3451
34.4877	126.3662
34.479	126.3458
34.4987	126.3461
34.5044	126.3674
34.5245827	126.3494295
34.5384	126.3305
34.5078467	126.3254135
34.4892	126.3219
34.4986	126.3035
34.512517	126.291988
34.5093	126.2613
34.4941	126.2911
34.5123	126.2837
34.5118	126.3073
34.5198	126.3364
34.528	126.315
34.5425	126.304
34.5333	126.2828
34.5649	126.2841
34.5712344	126.2542133
34.480813	126.2630177
34.4531	126.2188
34.4853	126.2285
34.5027713	126.2133999
34.5193	126.2324
34.5082	126.2468
34.4686	126.235
34.4745	126.2588
34.4895	126.2576
34.4853	126.2653
34.4788	126.2668
34.4851445	126.2797388
34.3110391	126.7548524
34.333125	126.99755
34.2179	126.9897
34.3189	126.9674
34.3311	126.9916
34.169143	126.56755
34.1567	126.5157
34.1488	126.541
34.1449	126.5597
34.1597	126.6125
34.4299013	127.071175
34.447176	127.0373
34.4364	127.0528
34.4089938	127.0649783
34.174835	126.650988
34.2064	126.6347
34.1037028	126.5951097
34.1375	126.6633
34.1282	126.6401
34.1485	126.6372
34.1602	126.654
34.189	126.6582
34.1779	126.6653
34.179893	126.858975
33.9788	126.9239
34.1946	126.7606
34.197061	126.8702019
34.2011624	126.8945567
34.1897	126.9044
34.1779701	126.9150647
34.1716263	126.9081272
34.1840453	126.8967887
34.1815	126.8842
34.1651	126.8984
34.1672	126.8778
34.1653	126.8577
34.1849	126.8634
34.3936081	126.898137
34.3867	126.9354
34.3642543	126.9032915
34.379282	126.88865
34.3869	126.8729
34.3807657	126.9123822
34.3949315	126.8043208
34.4212	126.8736
34.430701	126.824038
34.4039	126.8379
34.3656	126.7743
34.3979	126.7744
34.3856294	126.7744891
34.418	126.7969
34.3935	126.8161
34.404999	126.814638
34.3977	126.7896
34.3347372	126.8271326
34.3325	126.8704
34.327	126.7962
34.286992	126.8975
34.338	126.8509
34.3384	126.8301
34.3356	126.7886
34.3894176	126.6474359
34.3331	126.66
34.3478	126.6689
34.3641	126.6618
34.3751	126.6645
34.3883414	126.6527534
34.4214	126.6859
34.3840402	126.6916238
34.3856721	126.7119796
34.1778706	126.5757598
34.1673	126.4774
34.2098	126.5125
34.1909	126.6007
34.2073037	126.6131862
34.2111785	126.596192
34.212051	126.581025
34.2124556	126.5656481
34.2014604	126.5613935
34.1913	126.5652
34.1854	126.5847
34.3489074	127.0295208
34.2059133	127.164604
34.3362	127.0704
34.3209	127.0426
34.3401	127.058
34.350156	127.0741436
34.3544955	127.0039487
34.3684854	127.0311719
34.3492448	127.0382359
34.3557329	127.0198448
34.3167311	126.7455253
34.3294	126.6839
34.3274	126.7069
34.3044	126.6938
34.3080558	126.7218664
34.2999	126.7496
34.3644	126.7066
34.3552119	126.7129674
34.3426	126.7172
34.3252	126.732
34.3054	126.7629
35.301943	126.784814
35.4073737	126.8796
35.4541	126.8474
35.4222	126.8426
35.4102	126.8597
35.38	126.8984
35.4035	126.9023
35.423501	126.892713
35.4325	126.8778
35.3925	126.885
35.3795	126.8747
35.3678545	126.8637627
35.342	126.8654
35.4287844	126.8087074
35.4033	126.8154
35.419276	126.824613
35.3973	126.8304
35.403774	126.7982
35.4169181	126.7996692
35.4245	126.7849
35.4311	126.7619
35.4499	126.7733
35.4382	126.7895
35.439085	126.7975
35.451976	126.8023
35.4356	126.8226
35.37474	126.807363
35.398549	126.745725
35.3942	126.7787
35.3697	126.7838
35.378324	126.7936
35.3955	126.7941
35.3902	126.8123
35.3654	126.8029
35.3341283	126.7671655
35.3190437	126.7590175
35.3276588	126.762097
35.349	126.7283
35.3611	126.7487
35.3730277	126.7501393
35.352199	126.775638
35.3409	126.7531
35.2888821	126.7730268
35.3168	126.7111
35.3061	126.7301
35.3322	126.7216
35.3197	126.7328
35.3084362	126.7523396
35.2966	126.7595
35.2770346	126.7545039
35.2738836	126.7465556
35.2649713	126.7531793
35.2570279	126.76901
35.2839906	126.7742227
35.2579026	126.6622174
35.2795	126.6601
35.268	126.6292
35.2831	126.6322
35.2973	126.6364
35.3206	126.6527
35.3346	126.6692
35.3113	126.6642
35.3037	126.678
35.2873	126.687813
35.2723	126.6801
35.2633	126.7013
35.2505	126.6955
35.249	126.6759
35.2488	126.6596
35.2616	126.6677
35.232176	126.646388
35.2356	126.6716
35.2341	126.6968
35.2288	126.6859
35.2196	126.6718
35.2042	126.671
35.2025	126.6543
35.2207	126.6456
35.2201	126.6312
35.2308	126.6298
35.23691	126.603025
35.2552	126.605
35.246	126.6265
35.245	126.6392
35.2335	126.6548
35.284275	126.73885
35.2171	126.7021
35.226	126.712
35.2451	126.7207
35.2583	126.7236
35.274	126.7234
35.28255	126.723587
35.2947	126.7272
35.2842	126.742
35.2443096	126.8121375
35.251	126.827113
35.23846	126.83225
35.2293	126.8111
35.2304	126.7864
35.23881	126.79055
35.2421	126.7673
35.2551207	126.7772392
35.2607205	126.7883476
35.2496	126.8056
35.27315	126.8334625
35.2577857	126.8668836
35.2764458	126.8591869
35.2534	126.8558
35.24976	126.843825
35.2788967	126.8419371
35.2621398	126.833055
35.2817881	126.8279001
35.2617	126.8135
35.2706865	126.808721
35.3031917	126.785275
35.3737	126.832
35.3329	126.8182
35.34034	126.825575
35.343699	126.844075
35.3593	126.8133
35.3471	126.8104
35.3409	126.7946
35.3378	126.7802
35.3177588	126.7824958
35.301712	126.7741023
35.2812482	126.8005373
35.3024842	126.7973641
35.3106751	126.8262869
35.3268971	126.8139336
35.3252976	126.7966051
35.2772127	126.5120143
35.2021822	126.1376215
35.248	126.0968
35.3268	125.9977
35.3536	126.0026
35.3722298	126.0495908
35.3548	126.0194
35.3417	126.0292
35.2849	126.1419
35.1852873	126.2098848
35.1966	126.1259
35.2059	126.1484
35.362057	126.445988
35.3764	126.4761
35.3665	126.4874
35.3518	126.4834
35.3468	126.5052
35.3379	126.4942
35.3336	126.4531
35.3378	126.4669
35.3515	126.4612
35.3709	126.4627
35.3644	126.4485
35.3669	126.4358
35.2179433	126.3718291
35.1847	126.3753
35.1972	126.4025
35.231243	126.3083
35.2224	126.3209
35.235526	126.3354
35.2391	126.3589
35.214	126.3614
35.2249	126.4022
35.2466	126.3812
35.2397584	126.4527084
35.2499	126.4022
35.2607	126.4086
35.212218	126.431125
35.1912	126.4354
35.2084	126.4593
35.2392	126.4405
35.241601	126.424725
35.2495	126.4157
35.2321	126.458
35.2287	126.4719
35.243743	126.4725
35.242676	126.454875
35.257833	126.4751
35.287083	126.4696
35.2791559	126.4535988
35.2636	126.436288
35.2545	126.4479
35.2483	126.4935
35.2646	126.455
35.2636	126.4664
35.2625	126.4769
35.2562	126.4832
35.2434	126.5051
35.2089885	126.5076039
35.212701	126.483113
35.1919	126.4965
35.2033	126.482
35.2235	126.4859
35.2002	126.502
35.2087	126.5172
35.214	126.5015
35.2024	126.5472
35.1958	126.529
35.2171	126.5216
35.2269015	126.5245306
35.2307	126.5054
35.2339	126.4912
35.257092	126.54315
35.21636	126.5811
35.2387	126.5692
35.2165	126.558
35.2365	126.5387
35.2631	126.5746
35.2631	126.5504
35.2582	126.5387
35.283625	126.539888
35.3014522	126.5775075
35.3109	126.598
35.314	126.6231
35.3256	126.5986
35.300292	126.557638
35.2864	126.5566
35.2837	126.5781
35.2841	126.6019
35.3018	126.5761
35.395774	126.44535
35.3929	126.4617
35.3989	126.4836
35.4056	126.4729
35.4173	126.4767
35.4164	126.4575
35.4149	126.4353
35.4061	126.4173
35.3847	126.4224
35.3903	126.4458
35.281672	126.4199239
35.3447	126.4267
35.2666	126.3502
35.2686	126.3776
35.3186	126.3831
35.301	126.398
35.2927	126.3825
35.276042	126.39235
35.2873	126.4011
35.2789	126.4118
35.2909	126.428
35.2779	126.4304
35.2717	126.4333
35.2902	126.4499
35.3097	126.4582
35.3015	126.4339
35.319817	126.422813
35.341699	126.396625
35.2732822	126.5129142
35.2767	126.489825
35.2979	126.4779
35.2542	126.518
35.2636	126.501
35.3055	126.5422
35.3019	126.5289
35.3043	126.5191
35.3345	126.5119
35.3072	126.5074
35.3137	126.4942
35.3136	126.4778
35.293547	126.4933169
35.2906	126.5044
35.2858	126.5248
35.2752	126.521
35.2724	126.5137
35.272676	126.5099703
35.2801	126.5066
35.2838	126.5149
35.065929	126.5165816
35.1800611	126.6322803
35.2218	126.5982
35.202818	126.590525
35.2064	126.6039
35.2016	126.6186
35.2206	126.613
35.2092	126.6325
35.1975	126.6391
35.1811	126.6295
35.1793	126.652
35.1705	126.642
35.1617	126.6426
35.1584	126.6244
35.1805671	126.6011083
35.1504	126.5522
35.1753	126.541
35.161249	126.565938
35.1815	126.5624
35.1758	126.5896
35.1881	126.5944
35.1852	126.613
35.1686	126.6101
35.15508	126.6073833
35.1592	126.5894
35.1138754	126.6091091
35.102	126.5902
35.1069	126.5657
35.1277	126.5684
35.122	126.5902
35.1357	126.6042
35.14329	126.5867
35.1456	126.6317
35.133	126.6435
35.1324	126.6264
35.1215	126.6216
35.1052	126.6388
35.1121	126.6184
35.0984	126.6196
35.1228	126.6095
35.0689154	126.5313014
35.1462	126.5325
35.120574	126.521087
35.1161	126.497
35.121449	126.510563
35.1057	126.5254
35.089	126.5199
35.0723	126.5376
35.0899	126.5535
35.0795	126.559938
35.0637	126.5591
35.0712	126.582
35.0836	126.5868
35.0103615	126.5158705
35.0425	126.517
35.0298	126.5119
35.0178	126.5255
34.9868	126.5253
34.9949	126.5063
35.0243	126.491
35.0157	126.5107
35.005	126.5144
35.0169526	126.5375183
35.0046	126.5887
35.0496	126.5615
35.027	126.5584
35.0471	126.5381
35.028	126.5355
35.0139	126.5437
34.9963	126.5466
34.9887	126.5719
35.005	126.5735
35.0253	126.5837
35.0511	126.5806
35.1555987	126.4977875
35.1196	126.4873
35.134757	126.491188
35.1473	126.5121
35.1462	126.4869
35.1569	126.4737
35.1625	126.4918
35.1677	126.5123
35.1779	126.5165
35.1831	126.4862
35.1705	126.4665
35.167	126.4465
35.1812	126.4599
35.1432282	126.4317627
35.1282	126.4311
35.1114	126.4403
35.1126	126.4695
35.1229	126.4779
35.1354	126.4667
35.1479	126.4609
35.1485	126.437
35.1451	126.4092
35.1701	126.4266
35.17	126.4063
35.1617	126.3858
35.0654	126.520263
35.0757	126.5057
35.0946	126.4949
35.0995	126.4767
35.0839	126.4566
35.0785	126.4743
35.0783	126.4891
35.0617	126.4905
35.0503	126.484
35.0335	126.473
35.0375	126.4888
35.0456	126.5015
35.0598	126.5133
35.0659	126.523
35.067767	126.511775
34.9904886	126.4817117
34.9622151	126.343238
34.9239	126.3236
34.9664	126.3086
34.9556	126.335
34.9416	126.3612
34.976226	126.358713
35.110449	126.294513
35.0684	126.2703
35.0577	126.3026
35.0833	126.3011
35.0894	126.268
35.1052	126.2847
35.1042	126.2663
35.1165	126.2586
35.1268	126.2634
35.1393	126.2677
35.1306	126.2911
35.1152	126.2856
35.1181	126.3026
35.146815	126.3356
35.1244	126.3265
35.0949	126.3114
35.1018	126.3251
35.0129675	126.3945444
35.0092836	126.3148768
35.0017	126.3605
34.989018	126.390525
35.016058	126.382675
35.0119	126.3977
35.0214249	126.4119676
35.0976	126.3507
35.0696	126.3559
35.0611	126.3348
35.0646	126.3809
35.0591	126.3965
35.0327	126.3947
35.056	126.4589
35.0433	126.4379
35.017317	126.413525
35.0214	126.434
34.9961	126.4182
35.000817	126.443275
34.9086455	126.4294407
34.9654	126.465
34.9644	126.4502
34.9593	126.4392
34.9391	126.4561
34.9399	126.4444
34.934226	126.431675
34.9638	126.4212
34.9559683	126.4064728
34.9448	126.3906
34.9416	126.4162
34.9272	126.4248
34.9264	126.4012
34.8796	126.388
34.9048	126.4178
34.912	126.4387
34.8948	126.431
34.8912	126.452
34.930801	126.502075
34.9746	126.5324
34.9621	126.526
34.9604	126.5057
34.948	126.5149
34.9485	126.4758
34.9469	126.4944
34.930693	126.528738
34.9364	126.5053
34.927	126.4846
34.9164	126.4853
34.9119	126.497
34.915032	126.511062
34.8974	126.5187
34.8842	126.5273
34.8996	126.4967
34.886	126.4916
34.8894	126.4771
34.9029	126.4712
34.8230754	126.4415757
34.8741	126.4269
34.8652	126.4344
34.8494	126.4461
34.846024	126.4716
34.8328	126.4694
34.8183857	126.47469
34.8286	126.45
34.8514376	126.4902893
34.868599	126.464738
34.8679	126.4852
34.858899	126.538825
34.8812	126.5103
34.8745	126.5023
34.8618	126.52
34.8577	126.5066
34.8516	126.4885
34.835924	126.520488
34.818408	126.52655
34.8219	126.5008
34.79	126.4934
34.7933	126.5086
34.9905385	126.4762997
34.9834	126.4348
34.9764	126.4462
34.9745	126.4972
35.0207	126.4621
35.005867	126.466988
35.0142	126.4868
34.989201	126.462925
34.9766	126.4709
34.991	126.4886
34.995068	126.474025
34.8001638	126.6967961
34.6992679	126.5717875
34.684501	126.530563
34.7017	126.5361
34.710543	126.534
34.712785	126.557963
34.6917	126.56
34.6821	126.5794
34.7107	126.5802
34.6985	126.5924
34.6997	126.6089
34.726205	126.5701348
34.7798	126.5372
34.764317	126.533613
34.7478	126.542
34.7351935	126.5531183
34.7245	126.5962
34.713	126.6129
34.6924	126.6285
34.7373	126.6318
34.7108	126.6346
34.7062	126.6603
34.754992	126.584963
34.7964	126.5502
34.8044	126.564313
34.7961	126.5776
34.7804	126.5661
34.7704	126.574
34.7517	126.5707
34.760692	126.59665
34.7392	126.575
34.7338	126.5989
34.7459	126.6069
34.7795158	126.6504509
34.8081	126.6272
34.7762	126.664
34.7567	126.6607
34.7572	126.6305
34.7612	126.6131
34.7759	126.61
34.7886946	126.6023565
34.7886	126.6232
34.7831	126.6401
34.7952	126.6548
34.808442	126.650588
34.8451907	126.6436625
34.8436	126.6649
34.8595936	126.6710022
34.863457	126.647788
34.8509	126.6359
34.827117	126.6405
34.8371	126.6324
34.83719	126.620813
34.8252	126.6083
34.8685963	126.6070278
34.892199	126.58785
34.905957	126.595175
34.9156	126.6086
34.8939	126.6188
34.912	126.6257
34.886	126.6092
34.857	126.6191
34.8702	126.6175
34.8678	126.6022
34.8563	126.6065
34.8278	126.5796
34.8473	126.5872
34.8603	126.5797
34.8786	126.5889
34.8902458	126.6925942
34.8797	126.7238
34.8809	126.6364
34.8801	126.6624
34.890832	126.68625
34.8777	126.6937
34.8629	126.7184
34.8574	126.7006
34.936	126.6684
34.93541	126.687838
34.921268	126.68835
34.904207	126.687163
34.914	126.7075
34.8919	126.7047
34.8631242	126.7489896
34.8671	126.802
34.8447	126.8097
34.8503	126.8371
34.821	126.781
34.8796	126.7401
34.884515	126.7664
34.8424	126.784
34.8623	126.7679
34.87199	126.7533
34.8508	126.7427
34.8346	126.7505
34.8188476	126.69704
34.8352	126.6781
34.8338	126.6918
34.8233	126.6994
34.8296	126.6551
34.8198	126.7128
34.8366	126.7077
34.8333555	126.7330458
34.8413	126.7219
34.8199	126.735
34.746009	126.4691688
34.7849	126.463
34.7536	126.3921
34.7456	126.3992
34.7533	126.4324
34.7504	126.4642
34.746	126.4887
34.7494	126.5157
34.730943	126.500225
34.715835	126.5125
34.7252	126.545
34.799739	126.7013456
34.7965	126.781138
34.7759	126.7486
34.7967	126.7408
34.808242	126.737525
34.80905	126.717675
34.8064	126.6682
34.8097	126.6861
34.7793014	126.7210815
34.7827	126.707238
34.7968	126.7096
34.8051833	126.6969875
34.7958	126.7012
34.800983	126.700663
34.7988	126.696
34.792059	126.6933429
34.7784	126.6897
34.573558	126.599225
34.6708751	126.3276839
34.6998897	126.2423145
34.6532	126.3432
34.647349	126.31765
34.6513	126.2904
34.6617	126.267
34.6891	126.2664
34.6925	126.2782
34.7089	126.2886
34.7464	126.2955
34.7231	126.303
34.7356	126.316
34.713168	126.3272
34.69686	126.327313
34.6683	126.3023
34.6776407	126.3182597
34.675	126.3344
34.5970535	126.3141326
34.6307	126.355
34.6327	126.3411
34.6294	126.3072
34.626	126.3279
34.611274	126.3132
34.6107	126.2923
34.5975	126.3033
34.5635	126.3256
34.5874	126.3215
34.598	126.3176
34.6108	126.3501
34.5908	126.3478
34.6447544	126.4478982
34.7059	126.3715
34.6595	126.3918
34.6793	126.4042
34.7046	126.3987
34.6874	126.4366
34.671776	126.4242
34.6494	126.4293
34.6422	126.4485
34.639	126.4675
34.622	126.4588
34.6279	126.4743
34.6231	126.4902
34.622107	126.510575
34.5769748	126.4363578
34.5667272	126.3672489
34.596	126.3896
34.5539	126.3933
34.5576	126.41375
34.5757	126.4073
34.5721	126.4243
34.538842	126.461238
34.5627	126.4437
34.586499	126.43005
34.564283	126.467075
34.5982	126.4935
34.5721	126.4893
34.5792	126.5148
34.621615	126.568163
34.590982	126.553088
34.6048	126.5502
34.6102	126.5149
34.6531	126.5276
34.6244	126.5465
34.632774	126.572838
34.624	126.5934
34.613999	126.615763
34.6261	126.6165
34.6031	126.592
34.614049	126.568475
34.645132	126.659563
34.61654	126.687025
34.615132	126.675063
34.6682	126.5779
34.661	126.5959
34.648899	126.601713
34.6553	126.6147
34.634099	126.631113
34.65949	126.63395
34.6453792	126.636067
34.6789	126.6956
34.6739	126.6858
34.6802	126.6605
34.6673	126.6654
34.649624	126.676613
34.639899	126.656525
34.5675	126.64785
34.5111	126.6618
34.5555	126.642625
34.5408	126.654638
34.5483	126.676
34.5624	126.672462
34.5652	126.6824
34.580775	126.674238
34.586374	126.662338
34.599574	126.665688
34.6106	126.6559
34.620082	126.6471
34.5997	126.6255
34.587199	126.641525
34.5726	126.6495
34.4641782	126.6760329
34.450285	126.7183
34.4467	126.6942
34.4633	126.7032
34.491001	126.672613
34.465801	126.656413
34.458535	126.67775
34.441301	126.6778
34.4311	126.6693
34.408132	126.625463
34.4297049	126.6553834
34.4445	126.6405
34.4199	126.6416
34.3319	126.5862
34.3387	126.6179
34.3691	126.6065
34.3931	126.6072
34.4168	126.6208
34.369629	126.5194855
34.3841	126.568
34.3906	126.539
34.3597	126.5554
34.3255176	126.5704066
34.3214	126.5312
34.3576	126.5317
34.3683	126.4921
34.3721	126.5151
34.3825	126.516
34.3798	126.5006
34.3981	126.5006
34.4027	126.5173
34.411	126.5322
34.417	126.5509
34.459926	126.553525
34.4038	126.5843
34.434526	126.608
34.4278	126.5872
34.4431	126.5857
34.4312	126.5494
34.4399	126.5224
34.4501	126.5547
34.4598	126.5698
34.4728	126.5892
34.467585	126.545325
34.4934	126.5521
34.4969	126.5874
34.4913817	126.5151956
34.4535736	126.4171634
34.4419	126.475
34.4452	126.506
34.4549	126.4885
34.4657	126.5117
34.4757	126.4991
34.4864	126.5172
34.5002	126.5184
34.4931	126.4976
34.4775	126.4709
34.4947	126.4771
34.5158	126.4782
34.516933	126.4976
34.516892	126.515188
34.5102	126.5331
34.520825	126.609988
34.5336	126.6315
34.5177632	126.6210975
34.4859	126.6196
34.5172	126.5912
34.5154	126.5567
34.5319	126.5558
34.533658	126.572988
34.537494	126.5900323
34.5328	126.612
34.5652148	126.5991859
34.5668	126.54445
34.5843	126.5875
34.569558	126.574313
34.5516	126.5619
34.5710873	126.5972559
34.5378	126.5199
34.549183	126.5722
34.5487	126.5887
34.5483	126.6138
34.5627	126.6204
34.5747	126.5995
34.5724781	126.5989471
34.5694	126.59
34.5612	126.5971
34.5706769	126.599213
34.5685	126.5996
34.5805	126.6188
34.64209	126.7672
34.450468	126.81895
34.4715	126.8077
34.4647	126.8191
34.4649	126.8336
34.4797	126.8465
34.4851	126.8278
34.7450562	126.7944132
34.7473	126.8046
34.7428	126.7932
34.7456	126.7683
34.7769	126.773
34.761	126.7643
34.7677	126.7978
34.7512	126.814
34.7168269	126.8127372
34.69	126.8439
34.6981	126.8268
34.715	126.8045
34.7188	126.7964
34.7299	126.7946
34.7319	126.8057
34.7154922	126.8122822
34.70971	126.8154
34.7211	126.8142
34.7186	126.8223
34.7193	126.8365
34.7301	126.8256
34.7042279	126.7713914
34.7054	126.782
34.7303	126.7408
34.7015	126.7612
34.685	126.774
34.690493	126.784075
34.6965	126.7943
34.6973	126.8115
34.6826	126.8064
34.7223	126.7862
34.7199	126.7724
34.7211624	126.7622884
34.715801	126.756025
34.6926951	126.7090975
34.671201	126.744463
34.6659	126.7279
34.6723	126.7112
34.685101	126.716962
34.6921	126.7319
34.685135	126.753475
34.7086	126.7205
34.6974	126.6854
34.708	126.699
34.7374	126.6861
34.7452	126.717
34.5135487	126.7200508
34.489	126.6904
34.4799	126.7042
34.4852	126.7274
34.470401	126.734638
34.4982	126.7469
34.5045	126.7162
34.5208	126.7081
34.5463528	126.7277118
34.546425	126.697113
34.5478	126.7176
34.534	126.7316
34.5399	126.7528
34.5348	126.7811
34.555533	126.753163
34.577893	126.750186
34.6109	126.6987
34.5902	126.699
34.5785	126.692
34.5748	126.7171
34.5964	126.7191
34.4954358	126.8008437
34.529858	126.801438
34.4791	126.8021
34.5084	126.8222
34.5278	126.8344
34.5058	126.7943
34.4972	126.804
34.572733	126.799213
34.5495	126.802975
34.5486	126.8289
34.5556	126.8616
34.5638	126.844
34.5945	126.8513
34.569508	126.822675
34.5798	126.7981
34.5602	126.7957
34.5623	126.8086
34.5791	126.8145
34.5967	126.8045
34.6039	126.7873
34.6448771	126.8150887
34.625	126.7901
34.6142	126.8185
34.627299	126.81205
34.6372	126.8122
34.6285	126.8293
34.6329	126.8583
34.6508	126.8614
34.661	126.8546
34.667	126.8208
34.6481	126.8339
34.6525	126.8094
34.649674	126.784375
34.659582	126.791225
34.6357995	126.7735557
34.6453	126.7128
34.6318	126.727
34.6566	126.7474
34.645157	126.748437
34.6017	126.76
34.6108	126.7443
34.6067	126.7269
34.6193	126.758
34.624349	126.768225
34.6338604	126.7689969
34.629815	126.7751
34.6523	126.7763
34.6373	126.7603
34.648707	126.76355
34.6444	126.771
